Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,on_target_true,on_target_false,goal_true,goal_false,right_foot_true,left_foot_true,head_or_other_true,head_or_other_foot_true
215458,1850339014,5476367,1H,19,44,00:19:44.641,1185.641949,shot,"goal, head_shot, opportunity, shot_after_free_kick, touch_in_box",92,55,3158,Roma,3-5-2,3163,Udinese,3-5-2,346913,G. Mancini,RCB3,,,,,,,,,head_or_other,True,True,gc,0.1428,0.09435,1850340101.0,"{'id': 21573, 'name': 'M. Silvestri'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1850339012.0,0.6490555,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",2.0,1.0,70.0,47.0,92.0,55.0,3158.0,Roma,3-5-2,True,True,True,center,0.1428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0
81865,1773722204,5476288,2H,62,14,01:02:14.536,3803.536172,shot,"opportunity, touch_in_box",88,53,3158,Roma,3-4-2-1,3185,Torino,3-4-3,7905,R. Lukaku,CF,,,,,,,,,right_foot,False,False,bc,0.2844,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1773722178.0,55.490092,['attack'],28.0,27.0,24.0,20.0,88.0,53.0,3158.0,Roma,3-4-2-1,True,False,False,center,0.2844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
408462,2097511042,5476482,1H,30,25,00:30:25.278,1826.278907,shot,"opportunity, shot_after_corner, touch_in_box",92,48,3254,Frosinone,4-4-1-1,3158,Roma,4-2-3-1,547507,Kaio Jorge,CF,,,,,,,,,right_foot,False,True,gb,0.2954,0.402,2097510161.0,"{'id': 343666, 'name': 'M. Svilar'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2097511027.0,6.712107,"['corner', 'set_piece_attack', 'attack']",8.0,7.0,100.0,0.0,92.0,48.0,3254.0,Frosinone,4-4-1-1,True,True,False,center,0.2954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
304525,1911883827,5476420,2H,79,16,01:19:16.775,4830.775,shot,touch_in_box,86,42,3166,Bologna,4-2-3-1,3193,Genoa,5-3-2,633804,G. Fabbian,AMF,,,,,,,,,left_foot,False,False,bc,0.03079,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1911883822.0,12.5287535,"['set_piece_attack', 'attack', 'free_kick']",6.0,5.0,60.0,36.0,86.0,42.0,3166.0,Bologna,4-2-3-1,True,False,False,left,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
194274,1833399296,5476355,1H,13,10,00:13:10.555,791.555079,shot,"opportunity, touch_in_box",92,38,3157,Milan,4-2-3-1,3168,Lecce,4-1-4-1,461665,T. Pobega,LDMF,,,,,,,,,left_foot,False,True,gc,0.2688,0.2094,1833399655.0,"{'id': 226222, 'name': 'W. Falcone'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1833399285.0,19.489558,['attack'],7.0,6.0,15.0,49.0,92.0,38.0,3157.0,Milan,4-2-3-1,True,True,False,center,0.2688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,
245131,1870858878,5476384,2H,83,57,01:23:57.184,5160.184489,shot,"goal, opportunity",81,64,3161,Internazionale,3-5-2,3163,Udinese,5-3-2,372255,L. Martínez,SS,,,,,,,,,right_foot,True,True,glb,0.08209,0.3308,1870858595.0,"{'id': 21573, 'name': 'M. Silvestri'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1870858868.0,13.449073,['attack'],12.0,11.0,19.0,44.0,81.0,64.0,3161.0,Internazionale,3-5-2,True,True,True,center,0.0821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
403581,2080790078,5476479,1H,46,54,00:46:54.144,2815.144731,shot,"opportunity, touch_in_box",96,70,3185,Torino,3-4-1-2,3315,Sassuolo,4-2-3-1,86243,D. Zapata,CF,,,,,,,,,right_foot,False,False,obr,0.03699,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2080790047.0,29.940907,"['attack', 'throw_in']",15.0,14.0,74.0,100.0,96.0,70.0,3185.0,Torino,3-4-1-2,True,False,False,center,0.037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
390035,2091574378,5476471,2H,50,9,00:50:09.180,3136.180123,shot,"goal, opportunity",78,46,3173,Cagliari,4-2-3-1,3162,Lazio,4-3-3,471651,G. Gaetano,AMF,,,,,,,,,right_foot,True,True,gtr,0.06222,0.7429,2091574693.0,"{'id': 251187, 'name': 'I. Provedel'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2091574369.0,10.8671515,['attack'],5.0,4.0,51.0,50.0,78.0,46.0,3173.0,Cagliari,4-2-3-1,True,True,True,left,0.0622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
363066,2010713619,5476455,2H,66,35,01:06:35.391,4033.391202,shot,"opportunity, shot_after_corner",77,57,3187,Napoli,3-5-2,3162,Lazio,4-1-4-1,471651,G. Gaetano,RCMF3,,,,,,,,,right_foot,False,False,or,0.04484,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2010713617.0,2.8399435,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,0.0,77.0,57.0,3187.0,Napoli,3-5-2,True,False,False,left,0.0448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
250157,1871240219,5476387,2H,81,24,01:21:24.491,5133.491004,shot,"head_shot, opportunity, shot_after_corner, touch_in_box",94,50,3176,Fiorentina,4-2-3-1,3158,Roma,5-3-1,372256,L. Martínez Quarta,RCB,,,,,,,,,head_or_other,False,True,gc,0.1715,0.2984,1871239998.0,"{'id': 70134, 'name': 'Rui Patrício'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1871240213.0,1.4623525,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,0.0,94.0,50.0,3176.0,Fiorentina,4-2-3-1,True,True,False,left,0.1715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0
375242,2099060261,5476462,2H,64,2,01:04:02.684,3945.684252,shot,"opportunity, shot_after_throw_in",81,33,3178,Empoli,5-4-1,3193,Genoa,3-5-2,480701,L. Cacace,LB5,,,,,,,,,right_foot,False,True,gb,0.02722,0.01888,2099060333.0,"{'id': 445103, 'name': 'Josep Martínez'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2099060247.0,7.2378165,"['attack', 'throw_in']",8.0,7.0,74.0,0.0,81.0,33.0,3178.0,Empoli,5-4-1,True,True,False,left,0.0272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
419781,2097098771,5476489,1H,5,40,00:05:40.435,341.435436,shot,,70,32,3159,Juventus,3-5-2,3194,Hellas Verona,4-4-2,127796,F. Kostić,LWB,,,,,,,,,left_foot,False,False,bc,0.003188,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2097098767.0,7.006294,"['counterattack', 'attack']",4.0,3.0,62.0,42.0,70.0,32.0,3159.0,Juventus,3-5-2,True,False,False,center,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
315597,1935501681,5476427,2H,69,24,01:09:24.925,4305.925672,shot,"opportunity, touch_in_box",88,34,3176,Fiorentina,4-1-3-2,3315,Sassuolo,4-2-3-1,585048,L. Beltrán,CF,,,,,,,,,right_foot,False,True,gbr,0.1305,0.7076,1935502265.0,"{'id': 20832, 'name': 'A. Consigli'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1935501673.0,12.142924,"['set_piece_attack', 'attack', 'free_kick']",10.0,9.0,65.0,31.0,88.0,34.0,3176.0,Fiorentina,4-1-3-2,True,True,False,right,0.1305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
88551,1771814513,5476292,2H,53,0,00:53:00.898,3301.898129,shot,touch_in_box,86,28,3176,Fiorentina,4-4-2,3254,Frosinone,4-3-3,22383,A. Duncan,LCMF,,,,,,,,,left_foot,False,False,bc,0.02733,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1771814507.0,5.3339165,['attack'],7.0,6.0,42.0,23.0,86.0,28.0,3176.0,Fiorentina,4-4-2,True,False,False,right,0.0273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
235669,1862570702,5476379,1H,20,39,00:20:39.471,1240.471471,shot,"head_shot, opportunity, shot_after_corner, touch_in_box",96,57,3194,Hellas Verona,4-2-3-1,3163,Udinese,4-4-2,637472,D. Coppola,RCB,,,,,,,,,head_or_other,False,False,otr,0.2681,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1862570698.0,0.952183,"['corner', 'set_piece_attack', 'attack']",2.0,1.0,100.0,0.0,96.0,57.0,3194.0,Hellas Verona,4-2-3-1,True,False,False,left,0.2681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
299057,1917023585,5476417,2H,47,41,00:47:41.067,2904.067708,shot,"head_shot, opportunity, shot_after_free_kick, touch_in_box",93,42,3187,Napoli,4-3-3,3236,Monza,3-4-3,225472,A. Rrahmani,RCB,,,,,,,,,head_or_other,False,False,otl,0.163,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1917023584.0,0.875294,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",2.0,1.0,95.0,93.0,93.0,42.0,3187.0,Napoli,4-3-3,True,False,False,right,0.163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
426491,2100198778,5476493,1H,8,31,00:08:31.682,512.682503,shot,opportunity,77,48,3163,Udinese,5-3-2,3193,Genoa,3-5-2,327009,Walace,DMF,,,,,,,,,right_foot,False,True,gbr,0.05901,0.1902,2100198861.0,"{'id': 445103, 'name': 'Josep Martínez'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2100198765.0,10.2131185,['attack'],8.0,7.0,38.0,34.0,77.0,48.0,3163.0,Udinese,5-3-2,True,True,False,right,0.059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
201772,1835296258,5476359,1H,25,57,00:25:57.443,1558.443679,shot,shot_after_corner,76,55,3163,Udinese,5-3-2,3172,Atalanta,3-4-3,525463,M. Payero,LCMF3,,,,,,,,,right_foot,False,False,bc,0.008345,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1835296257.0,2.345171,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,0.0,76.0,55.0,3163.0,Udinese,5-3-2,True,False,False,left,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
286767,1881926838,5476409,2H,89,19,01:29:19.232,5433.232366,shot,"goal, opportunity, touch_in_box",91,49,3194,Hellas Verona,4-2-3-1,3173,Cagliari,3-4-1-1,22575,M. Đurić,CF,,,,,,,,,right_foot,True,True,glb,0.4869,0.8516,1881926690.0,"{'id': 239288, 'name': 'S. Scuffet'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1881926830.0,15.0485955,"['counterattack', 'attack']",8.0,7.0,28.0,49.0,91.0,49.0,3194.0,Hellas Verona,4-2-3-1,True,True,True,center,0.4869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
202379,1835296823,5476359,2H,56,9,00:56:09.164,3530.164126,shot,shot_after_free_kick,73,43,3163,Udinese,5-3-2,3172,Atalanta,3-4-3,525463,M. Payero,LCMF3,,,,,,,,,right_foot,False,False,otr,0.001521,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1835296821.0,2.025717,"['set_piece_attack', 'attack', 'free_kick']",3.0,2.0,74.0,36.0,73.0,43.0,3163.0,Udinese,5-3-2,True,False,False,center,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,
431526,2120717821,5476496,1H,12,0,00:12:00.938,721.938806,shot,,80,40,3172,Atalanta,3-4-1-2,3157,Milan,4-1-4-1,625,M. de Roon,RCMF,,,,,,,,,left_foot,False,False,bc,0.01299,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2120717806.0,16.975084,['attack'],8.0,7.0,35.0,84.0,80.0,40.0,3172.0,Atalanta,3-4-1-2,True,False,False,center,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
24395,1731645915,5476254,1H,32,17,00:32:17.171,1938.171527,shot,shot_after_corner,78,37,3162,Lazio,4-3-3,3193,Genoa,4-3-2-1,365880,D. Kamada,RCMF3,,,,,,,,,left_foot,False,False,bc,0.007635,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1731645913.0,2.680409,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,100.0,78.0,37.0,3162.0,Lazio,4-3-3,True,False,False,right,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
54310,1759921236,5476272,1H,13,42,00:13:42.871,823.871781,shot,"opportunity, touch_in_box",92,26,3315,Sassuolo,4-4-2,3254,Frosinone,4-1-4-1,487006,M. Viña,LB,,,,,,,,,left_foot,False,False,obr,0.01434,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1759921224.0,14.8237355,"['attack', 'throw_in']",10.0,9.0,47.0,100.0,92.0,26.0,3315.0,Sassuolo,4-4-2,True,False,False,center,0.0143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
344084,1988858976,5476444,2H,53,38,00:53:38.940,3366.940025,shot,touch_in_box,87,67,3168,Lecce,4-3-3,3159,Juventus,5-3-2,498425,P. Almqvist,RWF,,,,,,,,,right_foot,False,False,bc,0.01317,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1988859666.0,4.964262,"['counterattack', 'attack']",5.0,4.0,80.0,65.0,87.0,67.0,3168.0,Lecce,4-3-3,True,False,False,center,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
144699,1810298330,5476325,2H,98,2,01:38:02.692,5957.692908,shot,"head_shot, opportunity, touch_in_box",91,48,3173,Cagliari,4-3-1-2,3192,Salernitana,3-4-2-1,354547,J. Jankto,SS,,,,,,,,,head_or_other,False,True,gc,0.1455,0.09134,1810298744.0,"{'id': 25632, 'name': 'B. Costil'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1810298315.0,17.41474,"['set_piece_attack', 'attack', 'free_kick']",11.0,10.0,0.0,43.0,91.0,48.0,3173.0,Cagliari,4-3-1-2,True,True,False,left,0.1455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0
276725,1879427134,5476403,2H,71,5,01:11:05.078,4395.078551,shot,opportunity,77,33,3168,Lecce,4-2-3-1,3161,Internazionale,3-5-2,756418,M. Kaba,RDMF,,,,,,,,,left_foot,False,True,glb,0.03972,0.06754,1879427323.0,"{'id': 49855, 'name': 'Y. Sommer'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1879427130.0,0.384899,['attack'],2.0,1.0,76.0,28.0,77.0,33.0,3168.0,Lecce,4-2-3-1,True,True,False,left,0.0397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,
404209,2080790774,5476479,2H,81,24,01:21:24.392,5031.39226,shot,,75,36,3185,Torino,3-4-1-2,3315,Sassuolo,4-1-4-1,531696,S. Ricci,LCMF,,,,,,,,,right_foot,False,False,bc,0.00421,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2080790768.0,14.4772825,['attack'],5.0,4.0,12.0,56.0,75.0,36.0,3185.0,Torino,3-4-1-2,True,False,False,center,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
469974,2128193958,5476521,2H,59,15,00:59:15.535,3571.535086,shot,"head_shot, opportunity, touch_in_box",92,52,3166,Bologna,4-1-4-1,3178,Empoli,5-3-2,399569,J. Odgaard,CF,,,,,,,,,head_or_other,False,False,ot,0.09987,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2128193940.0,47.4846675,"['attack', 'throw_in']",22.0,21.0,24.0,100.0,92.0,52.0,3166.0,Bologna,4-1-4-1,True,False,False,left,0.0999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
185321,1832230687,5476349,2H,62,54,01:02:54.007,3961.007538,shot,opportunity,68,28,3194,Hellas Verona,3-5-2,3236,Monza,4-2-3-1,639489,F. Terracciano,LCB3,,,,,,,,,right_foot,False,True,glb,0.07674,0.04809,1832230483.0,"{'id': 440873, 'name': 'M. Di Gregorio'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1832230658.0,45.846556,['attack'],17.0,16.0,44.0,64.0,68.0,28.0,3194.0,Hellas Verona,3-5-2,True,True,False,center,0.0767,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
479962,2133981856,5476527,1H,45,48,00:45:48.871,2749.871305,shot,"opportunity, shot_after_corner, touch_in_box",92,43,3168,Lecce,4-2-3-1,3192,Salernitana,4-3-1-2,433104,N. Krstović,CF,,,,,,,,,right_foot,False,False,otl,0.3397,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2133981849.0,5.922378,"['corner', 'set_piece_attack', 'attack']",8.0,7.0,100.0,100.0,92.0,43.0,3168.0,Lecce,4-2-3-1,True,False,False,center,0.3397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
255192,1874331469,5476390,2H,78,31,01:18:31.269,4908.269636,shot,"opportunity, touch_in_box",96,48,3172,Atalanta,3-4-1-2,3192,Salernitana,4-1-4-1,406682,A. Lookman,CF,,,,,,,,,left_foot,False,True,gc,0.3153,0.4672,1874331252.0,"{'id': 25632, 'name': 'B. Costil'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1874331454.0,15.160437,"['attack', 'throw_in']",11.0,10.0,69.0,100.0,96.0,48.0,3172.0,Atalanta,3-4-1-2,True,True,False,right,0.3153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,
156815,1822958177,5476333,1H,9,46,00:09:46.198,587.198024,shot,"opportunity, touch_in_box",92,33,3161,Internazionale,3-5-2,3158,Roma,5-3-2,301017,M. Thuram,CF,,,,,,,,,left_foot,False,False,bc,0.08889,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1822958166.0,10.6634915,['attack'],7.0,6.0,27.0,41.0,92.0,33.0,3161.0,Internazionale,3-5-2,True,False,False,left,0.0889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
466636,2115814147,5476518,2H,63,43,01:03:43.500,4098.500678,shot,"goal, opportunity, shot_after_corner, touch_in_box",97,50,3185,Torino,3-4-1-2,3187,Napoli,4-3-3,225946,A. Sanabria,SS,,,,,,,,,right_foot,True,True,gt,0.5534,0.8938,2115813371.0,"{'id': 286215, 'name': 'A. Meret'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2115814144.0,2.750724,"['corner', 'set_piece_attack', 'attack']",5.0,4.0,100.0,0.0,97.0,50.0,3185.0,Torino,3-4-1-2,True,True,True,center,0.5534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
